"model_name","term","estimate","se","df","t","p","ci95_low","ci95_high"
"try_didnt_manage_didnt_fail_additive_random_item_question_order","(Intercept)",0.219353684146781,0.0534275105643304,9.20107092407223,4.10563175843022,0.00253289633106767,0.0988936730629428,0.339813695230619
"try_didnt_manage_didnt_fail_additive_random_item_question_order","utterancedidnt_fail",0.312858884201288,0.0416937573376703,235.004251487059,7.5037344719858,1.27318372268224e-12,0.230717601028474,0.395000167374101
"try_didnt_manage_didnt_fail_additive_random_item_question_order","priorhigh",0.268511827040365,0.0417364415014107,235.000859280873,6.4335103181063,6.91825014085263e-10,0.186286445231418,0.350737208849312
"try_didnt_manage_didnt_fail_additive_random_item_question_order","qudP?",0.0347455334208138,0.0425430659287878,235.013233663989,0.816714373124256,0.414918781527293,-0.0490689644157778,0.118560031257405
"try_didnt_manage_didnt_fail_additive_random_item_question_order","rating_orderP?|TRY?|NAT",-0.024799553186856,0.042574840780129,235.675897191229,-0.582493151646283,0.560791412537554,-0.108675430292417,0.0590763239187053
