"model_name","formula","n","item_levels","fixed_columns","fixed_rank","REML","singular","singular_tolerance","optimizer","optimizer_code","convergence_messages","warning_count","message_count","max_abs_gradient","min_hessian_eigenvalue","item_variance","item_sd","residual_variance","residual_sd","icc"
"try_additive_random_item_question_order","try ~ utterance + prior + qud + rating_order + (1 | item)",961,2,11,11,TRUE,FALSE,1e-04,"nloptwrap","0","",0,0,2.27350938075688e-05,399.874290466309,0.000430526537363778,0.0207491334123567,0.0869470597351632,0.29486786826503,0.00492719650118263
